PROCESS_CHAIN_335;Bradtke, Robel and Bednar;France;Bordeaux;50;4;Machining;3DS;1;586;450;597;55;Stainless steel;Chemical curing;17.06.2019;15.09.2019
PROCESS_CHAIN_336;Kshlerin-Haag;Portugal;Amadora;15;6;Machining;VRML/X3D;1;399;538;362;44;Tungsten;Rolling;12.07.2019;20.08.2019
PROCESS_CHAIN_337;Kessler-Corkery;Poland;Wilamowice;45;5;Machining;IGES;1;523;510;522;34;Alloy;Welding;22.06.2019;20.08.2019
PROCESS_CHAIN_338;Schoen-Wolf;Portugal;Marteleira;42;2;Machining;3DS;1;461;429;470;72;Tungsten;Polishing;16.07.2019;02.09.2018
PROCESS_CHAIN_339;Reichert, Goyette and Bergstrom;Poland;Sobienie Jeziory;28;3;Machining;STEP;0;447;620;516;63;Tungsten;Sanding;05.06.2019;14.08.2019
PROCESS_CHAIN_340;Schneider and Sons;Netherlands;Zaandam;17;7;Machining;FBX;0;452;387;326;95;Stainless steel;Sanding;17.06.2019;15.07.2019
PROCESS_CHAIN_341;Kirlin-Connelly;Poland;Puńsk;23;1;Machining;COLLADA;1;419;436;711;32;Aluminium;Laser cutting;13.07.2019;12.01.2019
PROCESS_CHAIN_342;Stokes-Kuhic;France;Orléans;46;9;Machining;3DS;1;490;381;282;30;Tungsten carbide;Drilling;09.07.2019;02.10.2018
PROCESS_CHAIN_343;Hessel, Walter and Stamm;France;Lyon;40;5;Machining;IGES;1;572;626;345;60;Hardwood;Drilling;09.06.2019;13.06.2019
PROCESS_CHAIN_344;Cronin-Feeney;France;Rungis;14;8;Machining;STL;0;609;459;846;79;Alloy;Rolling;09.07.2019;30.09.2019
PROCESS_CHAIN_345;White LLC;France;Blois;26;1;Machining;3DS;0;508;555;718;23;Carbon steel;Milling;01.06.2019;21.08.2019
PROCESS_CHAIN_346;Steuber LLC;Poland;Milicz;17;1;Machining;VRML/X3D;1;305;406;585;33;Tungsten carbide;Drilling;14.06.2019;21.07.2019
PROCESS_CHAIN_347;Blanda and Sons;Italy;Reggio Calabria;34;7;Machining;STEP;1;681;461;284;81;Aluminium;Drilling;14.06.2019;19.09.2018
PROCESS_CHAIN_348;Kling, Dickinson and Quitzon;Poland;Dąbrowa;48;4;Machining;OBJ;1;594;478;651;81;Nickel alloy;Laser cutting;27.06.2019;22.07.2019
PROCESS_CHAIN_349;Schulist Group;France;Épinal;24;5;Machining;OBJ;0;454;518;864;94;Hardwood;Polishing;11.06.2019;31.07.2019
PROCESS_CHAIN_350;Kautzer Group;Poland;Kwidzyn;25;10;Machining;FBX;1;599;444;148;69;Hardwood;Sanding;16.06.2019;12.12.2019
PROCESS_CHAIN_351;Cruickshank-Kassulke;Portugal;Santo Aleixo;30;9;Machining;VRML/X3D;0;490;425;504;49;Carbon steel;Welding;09.07.2019;13.10.2018
PROCESS_CHAIN_352;Zieme, Reynolds and Jones;Portugal;Fafe;42;1;Machining;FBX;1;302;498;599;20;Stainless steel;Blasting;18.07.2019;17.10.2019
PROCESS_CHAIN_353;Walter LLC;Portugal;Póvoa;45;9;Machining;COLLADA;1;624;504;615;71;Aluminium;Polishing;28.06.2019;10.06.2019
PROCESS_CHAIN_354;Dickinson-Effertz;Netherlands;Hoorn;16;8;Machining;STEP;1;297;515;393;22;Alloy;Blasting;15.06.2019;03.09.2019
PROCESS_CHAIN_355;Rodriguez Group;Poland;Tymbark;39;8;Machining;IGES;0;794;570;441;36;Stainless steel;Welding;29.07.2019;18.07.2019
PROCESS_CHAIN_356;Hoeger-Lakin;Portugal;Mosteiró;41;9;Machining;IGES;0;534;616;262;94;Tungsten;Turning;08.07.2019;29.09.2018
PROCESS_CHAIN_357;Kreiger Inc;France;Seynod;32;9;Machining;FBX;1;625;575;761;44;Iron;Drilling;20.07.2019;15.09.2019
PROCESS_CHAIN_358;Spencer-Crist;Poland;Maszkienice;11;9;Machining;STL;1;328;563;126;60;Tungsten carbide;Polishing;15.06.2019;05.12.2019
PROCESS_CHAIN_359;Weimann LLC;Portugal;Peras Ruivas;27;9;Machining;VRML/X3D;0;546;458;289;67;Tungsten carbide;Sanding;10.06.2019;18.12.2018
PROCESS_CHAIN_360;Abernathy, Quigley and Hermann;Poland;Lubasz;20;10;Machining;STL;1;358;564;365;64;Aluminium;Blasting;03.06.2019;16.06.2019
PROCESS_CHAIN_361;Grimes LLC;Poland;Kraczkowa;45;3;Machining;3DS;1;479;521;490;45;Iron;Sanding;16.06.2019;28.06.2019
PROCESS_CHAIN_362;Connelly Group;Portugal;Aldeia da Mata;24;9;Machining;VRML/X3D;0;342;550;588;47;Aluminium;Polishing;02.06.2019;06.07.2019
PROCESS_CHAIN_363;Hand-Braun;Poland;Książ Wielkopolski;36;5;Machining;COLLADA;1;380;662;136;97;Hardwood;Chemical curing;02.06.2019;14.01.2019
PROCESS_CHAIN_364;Schaefer and Sons;France;Auch;40;3;Machining;OBJ;0;692;541;753;61;Aluminium;Polishing;26.07.2019;26.11.2018
PROCESS_CHAIN_365;Morar-Hegmann;Poland;Ryjewo;42;3;Machining;STEP;1;461;490;487;53;Tungsten carbide;Drilling;08.07.2019;11.01.2019
PROCESS_CHAIN_366;Bernier-Hand;France;Marseille;13;2;Machining;OBJ;0;500;354;569;70;Stainless steel;Drilling;01.06.2019;08.02.2019
PROCESS_CHAIN_367;Monahan, Hintz and Kuhic;France;Saint-Étienne-du-Rouvray;38;5;Machining;STL;1;423;523;473;22;Carbon steel;Drilling;30.07.2019;14.05.2019
PROCESS_CHAIN_368;Gutmann, Fritsch and Murazik;Poland;Radzyń Chełmiński;44;4;Machining;COLLADA;1;393;656;490;57;Tungsten;Polishing;07.07.2019;25.07.2019
PROCESS_CHAIN_369;McClure Inc;France;Rungis;15;8;Machining;FBX;0;597;435;168;89;Nickel alloy;Sanding;01.07.2019;02.10.2019
PROCESS_CHAIN_370;Koch-Predovic;Poland;Tarczyn;19;7;Machining;STEP;0;399;395;222;83;Stainless steel;Milling;04.07.2019;06.08.2019
PROCESS_CHAIN_371;Wintheiser Group;France;Le Teil;20;3;Machining;IGES;0;617;410;103;54;Nickel alloy;Milling;14.06.2019;06.12.2018
PROCESS_CHAIN_372;Murazik-McCullough;Spain;Telde;37;1;Machining;VRML/X3D;1;533;499;685;58;Stainless steel;Chemical curing;18.07.2019;03.04.2019
PROCESS_CHAIN_373;Wunsch and Sons;Poland;Tarczyn;38;5;Machining;VRML/X3D;1;444;510;728;46;Iron;Laser cutting;07.06.2019;07.01.2019
PROCESS_CHAIN_374;Murazik LLC;Portugal;Carrascal;35;3;Machining;COLLADA;1;464;618;366;31;Tungsten carbide;Drilling;02.07.2019;17.12.2019
PROCESS_CHAIN_375;Williamson, Lang and Hammes;Poland;Murowana Goślina;49;5;Machining;COLLADA;1;456;345;637;30;Titanium;Welding;21.06.2019;18.05.2019
PROCESS_CHAIN_376;Medhurst, Mohr and Wyman;Germany;Osnabrück;28;9;Machining;VRML/X3D;0;487;260;745;85;Carbon steel;Rolling;14.06.2019;27.08.2019
PROCESS_CHAIN_377;Wilderman Group;France;Guérande;36;7;Machining;3DS;0;518;603;375;52;Nickel alloy;Laser cutting;18.07.2019;10.09.2018
PROCESS_CHAIN_378;Purdy, King and VonRueden;France;Nantes;47;3;Machining;OBJ;1;432;573;424;34;Titanium;Milling;30.07.2019;12.10.2018
PROCESS_CHAIN_379;Nader-Fahey;Portugal;Almada;10;4;Machining;VRML/X3D;0;671;452;800;47;Titanium;Turning;20.06.2019;15.01.2019
PROCESS_CHAIN_380;Hintz, Romaguera and Macejkovic;Poland;Kalej;34;2;Machining;3DS;1;425;683;394;75;Titanium;Milling;05.07.2019;02.12.2018
PROCESS_CHAIN_381;Hyatt-Terry;Portugal;Peso da Régua;15;10;Machining;3DS;0;560;604;540;67;Alloy;Sanding;06.07.2019;04.05.2019
PROCESS_CHAIN_382;Jast Group;France;Cergy-Pontoise;20;10;Machining;3DS;1;565;537;541;88;Iron;Turning;02.06.2019;03.02.2019
PROCESS_CHAIN_383;Dicki LLC;Portugal;Arganil;37;4;Machining;3DS;1;604;487;664;22;Carbon steel;Laser cutting;04.06.2019;24.09.2018
PROCESS_CHAIN_384;Terry-Maggio;France;Toulon;24;10;Machining;VRML/X3D;0;412;578;344;48;Hardwood;Drilling;01.06.2019;29.12.2018
PROCESS_CHAIN_385;Treutel Group;Poland;Blizne;12;2;Machining;VRML/X3D;0;680;347;386;54;Aluminium;Chemical curing;07.06.2019;18.04.2019
PROCESS_CHAIN_386;Upton Group;Portugal;Carvalhal;15;5;Machining;FBX;0;469;544;535;93;Stainless steel;Blasting;30.07.2019;10.05.2019
PROCESS_CHAIN_387;Dickens-Bruen;Poland;Trzciana;35;6;Machining;FBX;1;645;734;323;24;Chromium;Laser cutting;01.06.2019;28.03.2019
PROCESS_CHAIN_388;Koepp Inc;Portugal;Amorim;15;5;Machining;COLLADA;1;431;649;456;37;Alloy;Welding;30.07.2019;17.11.2018
PROCESS_CHAIN_389;Reynolds, Hahn and Sporer;Poland;Klwów;31;7;Machining;IGES;1;318;361;422;98;Carbon steel;Chemical curing;08.07.2019;29.06.2019
PROCESS_CHAIN_390;Bednar, Cummings and Cassin;Portugal;Seixo de Manhoses;26;5;Machining;3DS;1;580;536;321;79;Nickel alloy;Chemical curing;20.06.2019;11.03.2019
PROCESS_CHAIN_391;Hettinger-Hintz;Poland;Górki Wielkie;49;5;Machining;VRML/X3D;1;605;369;344;52;Stainless steel;Sanding;28.07.2019;15.07.2019
PROCESS_CHAIN_392;Heidenreich, Kling and Funk;France;Bordeaux;49;3;Machining;STEP;1;455;448;614;79;Tungsten carbide;Drilling;27.06.2019;28.01.2019
PROCESS_CHAIN_393;Green-Bogisich;Portugal;Campanário;18;2;Machining;VRML/X3D;0;536;571;182;93;Chromium;Welding;07.06.2019;10.12.2019
PROCESS_CHAIN_394;Okuneva, Hilll and Stehr;France;Berck;29;3;Machining;OBJ;1;464;479;596;70;Aluminium;Blasting;10.07.2019;10.09.2019
PROCESS_CHAIN_395;O'Keefe Inc;Portugal;Portel;45;9;Machining;OBJ;0;476;445;445;83;Carbon steel;Blasting;27.07.2019;22.05.2019
PROCESS_CHAIN_396;Cartwright-Dibbert;Portugal;Santo António das Areias;44;4;Machining;IGES;0;473;437;457;26;Titanium;Chemical curing;03.06.2019;02.10.2019
PROCESS_CHAIN_397;Yost-Schneider;Portugal;Segodim;34;2;Machining;FBX;1;747;619;491;34;Tungsten carbide;Drilling;18.07.2019;06.11.2019
PROCESS_CHAIN_398;Tillman-Marvin;United Kingdom;Norton;19;1;Machining;VRML/X3D;0;661;644;956;74;Alloy;Drilling;19.06.2019;02.04.2019
PROCESS_CHAIN_399;Kessler and Sons;Poland;Janikowo;20;7;Machining;VRML/X3D;0;492;386;483;90;Chromium;Laser cutting;17.06.2019;02.09.2019
PROCESS_CHAIN_400;Cormier-Wolf;Portugal;Vales;14;10;Machining;OBJ;1;564;538;401;85;Nickel alloy;Turning;18.06.2019;03.12.2019
PROCESS_CHAIN_401;Lindgren Group;Poland;Piotrków Kujawski;30;8;Machining;VRML/X3D;1;387;500;526;68;Nickel alloy;Turning;18.06.2019;16.09.2018
PROCESS_CHAIN_402;Carroll-Heathcote;Portugal;Alvega;39;8;Machining;STL;0;397;344;517;52;Chromium;Sanding;21.07.2019;11.09.2018
PROCESS_CHAIN_403;Keebler, Crooks and White;Poland;Stąporków;48;6;Machining;FBX;1;362;431;428;23;Carbon steel;Milling;14.06.2019;16.10.2018
PROCESS_CHAIN_404;DuBuque and Sons;France;Orsay;18;4;Machining;STEP;0;487;568;573;100;Alloy;Sanding;25.07.2019;27.04.2019
PROCESS_CHAIN_405;Parisian, Bogan and Goldner;Poland;Żelistrzewo;38;5;Machining;STL;1;347;336;514;31;Tungsten carbide;Welding;27.07.2019;07.01.2019
PROCESS_CHAIN_406;Goldner, Marvin and Carter;Spain;Santander;23;5;Machining;FBX;1;362;422;506;71;Chromium;Turning;10.06.2019;12.05.2019
PROCESS_CHAIN_407;Graham Group;Poland;Myślenice;29;1;Machining;OBJ;0;530;26;481;94;Aluminium;Milling;03.07.2019;27.06.2019
PROCESS_CHAIN_408;Harber, Rohan and Casper;Poland;Ostroróg;48;1;Machining;VRML/X3D;0;304;621;108;44;Stainless steel;Rolling;28.07.2019;02.06.2019
PROCESS_CHAIN_409;Hermiston-Schowalter;France;Antony;48;5;Machining;FBX;0;453;491;464;93;Hardwood;Chemical curing;21.06.2019;10.11.2019
PROCESS_CHAIN_410;Gerhold-Daniel;France;Toulon;40;3;Machining;IGES;0;586;432;563;100;Tungsten;Polishing;08.07.2019;04.12.2018
PROCESS_CHAIN_411;Halvorson, Reichert and Hagenes;France;Boissy-Saint-Léger;25;7;Machining;3DS;1;259;587;444;30;Titanium;Laser cutting;06.06.2019;26.11.2018
PROCESS_CHAIN_412;O'Hara-Roob;Poland;Stare Kurowo;33;6;Machining;IGES;1;436;417;616;93;Stainless steel;Laser cutting;15.06.2019;28.10.2019
PROCESS_CHAIN_413;Kuvalis-Crona;Portugal;Fonte de Angeão;39;6;Machining;3DS;1;503;472;654;56;Tungsten carbide;Milling;27.06.2019;19.05.2019
PROCESS_CHAIN_414;Grady and Sons;Poland;Ruda Maleniecka;39;3;Machining;COLLADA;1;634;498;658;59;Aluminium;Laser cutting;27.07.2019;19.06.2019
PROCESS_CHAIN_415;Bradtke, Powlowski and Jacobs;Poland;Siemiechów;21;2;Machining;3DS;0;448;351;468;27;Hardwood;Blasting;16.06.2019;25.12.2018
PROCESS_CHAIN_416;Gerlach, Murazik and Legros;Germany;Nürnberg;25;7;Machining;FBX;0;486;483;461;90;Carbon steel;Milling;03.07.2019;21.06.2019
PROCESS_CHAIN_417;Jacobs-Pfannerstill;Portugal;Abelheira;13;4;Machining;STL;1;345;491;662;57;Iron;Drilling;11.06.2019;13.11.2019
PROCESS_CHAIN_418;Tillman-O'Hara;Poland;Szlachta;18;3;Machining;IGES;1;586;682;774;51;Alloy;Laser cutting;19.07.2019;11.12.2019
PROCESS_CHAIN_419;Cummings-Blick;Portugal;Oliveirinha;17;10;Machining;3DS;1;458;621;477;81;Carbon steel;Blasting;08.06.2019;03.08.2019
PROCESS_CHAIN_420;Kassulke, Kuvalis and Lindgren;Poland;Miechów Charsznica;44;9;Machining;IGES;0;536;452;442;97;Tungsten carbide;Sanding;30.07.2019;05.12.2019
PROCESS_CHAIN_421;Collins-Buckridge;Portugal;Ermidas do Sado;36;7;Machining;OBJ;0;448;493;396;83;Nickel alloy;Drilling;01.06.2019;14.10.2018
PROCESS_CHAIN_422;Bauch, Satterfield and Hand;France;Saint-Pierre-des-Corps;28;9;Machining;OBJ;0;550;555;432;100;Aluminium;Drilling;07.07.2019;03.12.2019
PROCESS_CHAIN_423;Balistreri, Treutel and Franecki;Poland;Mirocin;30;6;Machining;STL;0;407;377;328;86;Tungsten carbide;Rolling;11.07.2019;02.11.2018
PROCESS_CHAIN_424;Hermiston, Gibson and Williamson;Poland;Gostyń;11;6;Machining;IGES;1;451;686;790;26;Iron;Laser cutting;03.07.2019;26.07.2019
PROCESS_CHAIN_425;Stracke, Anderson and Lynch;Poland;Tuchów;32;7;Machining;OBJ;1;525;535;259;92;Carbon steel;Blasting;28.06.2019;16.01.2019
PROCESS_CHAIN_426;Bergstrom-Mills;Germany;München;11;7;Machining;FBX;0;516;519;465;93;Iron;Drilling;07.06.2019;12.09.2019
PROCESS_CHAIN_427;O'Reilly Group;Germany;Hamburg Winterhude;50;7;Machining;STEP;0;482;441;468;89;Nickel alloy;Milling;26.06.2019;11.05.2019
PROCESS_CHAIN_428;Hickle-Little;Portugal;São Sebastião;40;7;Machining;VRML/X3D;1;301;459;506;49;Chromium;Turning;19.07.2019;10.01.2019
PROCESS_CHAIN_429;Deckow, Moore and Sanford;Portugal;Regueiro;45;6;Machining;STEP;0;604;440;335;63;Stainless steel;Turning;05.07.2019;29.07.2019
PROCESS_CHAIN_430;Keebler-Cremin;Portugal;Zambujal;38;6;Machining;STL;1;543;585;698;21;Hardwood;Rolling;03.07.2019;22.08.2019
PROCESS_CHAIN_431;Ratke Inc;France;Mont-de-Marsan;27;1;Machining;FBX;0;548;369;683;44;Nickel alloy;Sanding;21.07.2019;16.11.2019
PROCESS_CHAIN_432;Gleason, Kohler and Rowe;France;Futuroscope;35;6;Machining;STEP;1;518;543;421;43;Hardwood;Rolling;09.07.2019;01.11.2018
PROCESS_CHAIN_433;Boyle, Jacobson and Durgan;Portugal;Zambujal;29;6;Machining;VRML/X3D;1;396;389;300;79;Nickel alloy;Sanding;04.07.2019;18.12.2018
PROCESS_CHAIN_434;Grimes Inc;France;Angoulême;46;7;Machining;VRML/X3D;0;446;499;299;62;Hardwood;Sanding;19.07.2019;28.02.2019
PROCESS_CHAIN_435;Von LLC;Poland;Szczawno-Zdrój;33;7;Machining;STL;1;620;540;384;22;Hardwood;Sanding;06.07.2019;02.10.2018
PROCESS_CHAIN_436;Murazik Inc;Austria;Sankt Lorenzen im Mürztal;38;4;Machining;STEP;1;456;379;339;91;Nickel alloy;Welding;30.06.2019;14.10.2019
PROCESS_CHAIN_437;Erdman Inc;France;Toulouse;35;9;Machining;VRML/X3D;0;418;391;219;29;Aluminium;Polishing;07.06.2019;07.02.2019
PROCESS_CHAIN_438;Lang, Toy and Jerde;Poland;Podgórzyn;23;10;Machining;3DS;1;635;627;656;50;Alloy;Turning;28.06.2019;12.12.2019
PROCESS_CHAIN_439;VonRueden-Stiedemann;France;Fresnes;50;8;Machining;3DS;1;536;397;636;71;Tungsten carbide;Chemical curing;26.07.2019;10.09.2018
PROCESS_CHAIN_440;Ankunding Inc;Poland;Bielice;14;2;Machining;COLLADA;0;695;427;385;76;Stainless steel;Rolling;04.06.2019;23.09.2018
PROCESS_CHAIN_441;Stehr LLC;Netherlands;Terneuzen;33;3;Machining;OBJ;0;421;521;596;98;Alloy;Turning;07.06.2019;17.11.2019
PROCESS_CHAIN_442;Crooks Group;Poland;Krzyżanowice;45;8;Machining;STEP;0;584;587;547;51;Titanium;Drilling;16.06.2019;19.09.2019
PROCESS_CHAIN_443;Hudson-Moore;Portugal;Novais;30;9;Machining;STEP;1;297;757;548;85;Stainless steel;Turning;28.06.2019;06.09.2019
PROCESS_CHAIN_444;Green, O'Reilly and Kertzmann;France;Niort;48;2;Machining;COLLADA;0;516;501;404;83;Iron;Milling;23.07.2019;23.04.2019
PROCESS_CHAIN_445;Kutch LLC;Netherlands;Zwolle;30;6;Machining;OBJ;1;492;307;535;42;Carbon steel;Milling;09.07.2019;12.08.2019
PROCESS_CHAIN_446;Pacocha-Jacobs;Poland;Hyżne;36;2;Machining;COLLADA;0;604;384;621;54;Tungsten carbide;Chemical curing;15.07.2019;24.07.2019
PROCESS_CHAIN_447;Marks, Ziemann and Swift;Poland;Niechanowo;49;1;Machining;3DS;1;606;443;553;40;Stainless steel;Milling;27.07.2019;02.10.2018
PROCESS_CHAIN_448;Rau-VonRueden;France;Bastia;23;5;Machining;VRML/X3D;1;473;360;322;77;Titanium;Rolling;18.07.2019;27.05.2019
PROCESS_CHAIN_449;Roob LLC;Poland;Dubiecko;45;4;Machining;STEP;0;326;528;570;65;Carbon steel;Laser cutting;21.06.2019;12.09.2019
PROCESS_CHAIN_450;Mitchell, Harris and Reynolds;Poland;Mstów;39;9;Machining;STL;1;385;425;455;34;Tungsten carbide;Chemical curing;08.06.2019;03.04.2019
PROCESS_CHAIN_451;Mante Inc;France;Brest;38;4;Machining;VRML/X3D;1;563;532;406;60;Tungsten;Turning;08.07.2019;23.10.2018
PROCESS_CHAIN_452;Torp, Hessel and Larson;France;Orléans;44;4;Machining;COLLADA;0;658;469;731;36;Nickel alloy;Sanding;02.06.2019;30.11.2018
PROCESS_CHAIN_453;Dickens Inc;France;Paris 09;44;2;Machining;VRML/X3D;0;480;597;409;72;Alloy;Polishing;13.07.2019;09.02.2019
PROCESS_CHAIN_454;Armstrong-Leannon;Poland;Tuchomie;10;1;Machining;FBX;0;480;460;420;71;Alloy;Rolling;26.07.2019;22.09.2018
PROCESS_CHAIN_455;Gibson, Windler and Fisher;United Kingdom;Norton;46;8;Machining;COLLADA;1;372;322;686;25;Aluminium;Sanding;02.07.2019;16.12.2018
PROCESS_CHAIN_456;Bergnaum, Koepp and Little;Portugal;Corticeiro de Baixo;26;1;Machining;COLLADA;1;475;489;397;60;Alloy;Laser cutting;04.07.2019;23.01.2019
PROCESS_CHAIN_457;Rogahn-Torphy;Portugal;Loures;18;7;Machining;STEP;0;755;527;471;54;Carbon steel;Laser cutting;26.06.2019;12.02.2019
PROCESS_CHAIN_458;Schultz, Smitham and Hodkiewicz;Portugal;Torres Vedras;47;4;Machining;OBJ;1;398;446;741;31;Alloy;Milling;12.07.2019;26.03.2019
PROCESS_CHAIN_459;Ortiz Inc;Portugal;Ameixoeira;43;10;Machining;3DS;0;604;739;613;22;Titanium;Milling;05.07.2019;30.10.2019
PROCESS_CHAIN_460;Christiansen Inc;France;Verdun;23;1;Machining;STEP;1;572;433;102;51;Hardwood;Polishing;10.06.2019;14.10.2019
PROCESS_CHAIN_461;Kub, Turner and Schowalter;Portugal;Gandra;18;8;Machining;STL;0;532;525;768;80;Chromium;Rolling;23.07.2019;11.08.2019
PROCESS_CHAIN_462;Balistreri, Macejkovic and Cremin;France;Laxou;11;4;Machining;FBX;1;531;712;442;74;Tungsten carbide;Chemical curing;03.06.2019;11.01.2019
PROCESS_CHAIN_463;Cassin and Sons;Spain;Santiago De Compostela;47;4;Machining;FBX;0;478;293;861;36;Chromium;Chemical curing;29.06.2019;08.04.2019
PROCESS_CHAIN_464;Ullrich LLC;Switzerland;Winterthur;17;1;Machining;VRML/X3D;1;586;538;440;91;Titanium;Polishing;13.06.2019;24.10.2019
PROCESS_CHAIN_465;Hoppe-Kub;Spain;Malaga;41;3;Machining;COLLADA;0;474;469;197;64;Stainless steel;Sanding;01.07.2019;01.09.2019
PROCESS_CHAIN_466;Herzog, Effertz and Gislason;Poland;Kosów Lacki;19;7;Machining;STL;0;510;388;76;63;Alloy;Laser cutting;09.06.2019;14.12.2018
PROCESS_CHAIN_467;Keeling and Sons;Portugal;Macinhata da Seixa;47;10;Machining;FBX;0;630;467;679;97;Hardwood;Blasting;19.06.2019;25.09.2018
PROCESS_CHAIN_468;Mosciski-Anderson;Poland;Mrzezino;13;10;Machining;STL;1;622;580;517;40;Aluminium;Chemical curing;07.07.2019;26.05.2019
PROCESS_CHAIN_469;Runolfsdottir-Larson;Poland;Narol;34;8;Machining;COLLADA;0;642;405;735;60;Chromium;Blasting;16.06.2019;19.11.2019
PROCESS_CHAIN_470;Adams-Ryan;Portugal;Calhetas;45;1;Machining;IGES;0;483;421;601;43;Iron;Drilling;21.07.2019;14.01.2019
PROCESS_CHAIN_471;Raynor Inc;France;Carcassonne;42;1;Machining;FBX;0;276;521;365;66;Hardwood;Turning;29.06.2019;05.12.2019
PROCESS_CHAIN_472;Tillman Inc;France;Brest;12;4;Machining;STEP;0;728;555;666;56;Aluminium;Blasting;01.07.2019;22.04.2019
PROCESS_CHAIN_473;Bradtke-Casper;Portugal;Ermida;31;6;Machining;IGES;0;585;535;626;75;Carbon steel;Rolling;13.06.2019;17.01.2019
PROCESS_CHAIN_474;Collier-Swaniawski;Portugal;Lamas;34;1;Machining;OBJ;1;633;572;434;58;Aluminium;Polishing;13.07.2019;26.06.2019
PROCESS_CHAIN_475;Parisian, Metz and Lowe;Poland;Plewiska;25;2;Machining;STEP;1;649;516;437;36;Titanium;Rolling;04.07.2019;21.09.2018
PROCESS_CHAIN_476;Koss-Bode;Portugal;Bombarral;38;3;Machining;VRML/X3D;0;401;559;380;51;Chromium;Milling;24.06.2019;29.08.2019
PROCESS_CHAIN_477;Kunde LLC;United Kingdom;Newport;30;10;Machining;OBJ;0;547;575;497;64;Chromium;Milling;07.06.2019;01.10.2019
PROCESS_CHAIN_478;Goldner-Schmitt;France;Sarlat-la-Canéda;38;7;Machining;STL;0;628;370;437;56;Tungsten;Sanding;23.06.2019;10.03.2019
PROCESS_CHAIN_479;Bosco, Cummerata and Cassin;Poland;Płock;21;2;Machining;IGES;1;644;484;614;69;Hardwood;Sanding;02.07.2019;12.06.2019
PROCESS_CHAIN_480;Schmitt-Leffler;Portugal;Antas;21;5;Machining;OBJ;1;563;401;291;84;Carbon steel;Welding;28.06.2019;13.12.2018
PROCESS_CHAIN_481;Zulauf Group;Portugal;Castelo de Vide;48;3;Machining;OBJ;0;435;502;442;47;Nickel alloy;Blasting;04.06.2019;19.08.2019
PROCESS_CHAIN_482;Friesen, Hilpert and Will;Portugal;Outeiro;31;10;Machining;STEP;1;362;526;484;23;Chromium;Welding;03.06.2019;03.09.2018
PROCESS_CHAIN_483;Quitzon-Smitham;Poland;Komorów;48;2;Machining;3DS;0;517;515;122;28;Aluminium;Drilling;17.06.2019;01.01.2019
PROCESS_CHAIN_484;Howe-Mayert;Germany;Köln;29;5;Machining;STL;0;436;663;507;69;Iron;Laser cutting;15.07.2019;09.11.2019
PROCESS_CHAIN_485;Walsh Inc;Italy;Messina;28;1;Machining;3DS;0;522;482;470;65;Iron;Blasting;13.06.2019;20.10.2019
PROCESS_CHAIN_486;Sawayn LLC;Portugal;Alcains;14;5;Machining;COLLADA;0;337;383;971;24;Aluminium;Drilling;09.06.2019;31.08.2019
PROCESS_CHAIN_487;Reichel Group;France;Nemours;44;9;Machining;3DS;0;517;453;271;20;Tungsten carbide;Rolling;20.06.2019;16.02.2019
PROCESS_CHAIN_488;Jast-Schultz;France;Sceaux;19;3;Machining;COLLADA;1;428;403;229;86;Stainless steel;Milling;12.06.2019;27.12.2018
PROCESS_CHAIN_489;Walsh, Russel and Jerde;Poland;Bozkow;26;5;Machining;3DS;0;624;418;189;87;Stainless steel;Polishing;29.07.2019;02.09.2019
PROCESS_CHAIN_490;Trantow and Sons;Poland;Luboń;34;8;Machining;FBX;0;580;628;302;99;Chromium;Milling;15.06.2019;13.08.2019
PROCESS_CHAIN_491;Wiegand, Little and Stiedemann;Poland;Wola Sernicka;40;3;Machining;3DS;0;461;668;370;69;Tungsten carbide;Milling;26.07.2019;06.10.2018
PROCESS_CHAIN_492;Corwin, Kerluke and Williamson;Portugal;Campos;44;2;Machining;OBJ;1;459;499;269;74;Hardwood;Laser cutting;20.06.2019;12.08.2019
PROCESS_CHAIN_493;Larkin, Tremblay and Hammes;France;Guebwiller;29;5;Machining;STEP;0;570;443;611;51;Alloy;Rolling;03.07.2019;06.10.2018
PROCESS_CHAIN_494;Klein-Williamson;Portugal;Sande São Martinho;41;5;Machining;VRML/X3D;1;270;538;531;46;Tungsten carbide;Sanding;12.06.2019;11.01.2019
PROCESS_CHAIN_495;Hintz, Vandervort and Ruecker;Portugal;Água Retorta;25;5;Machining;STL;1;388;326;590;78;Alloy;Sanding;01.06.2019;06.09.2018
PROCESS_CHAIN_496;Cassin Inc;Poland;Krasnystaw;22;1;Machining;3DS;0;301;645;95;71;Tungsten;Turning;26.07.2019;01.02.2019
PROCESS_CHAIN_497;Terry-Considine;Portugal;Boucinha;47;9;Machining;STEP;1;437;595;426;41;Stainless steel;Blasting;21.06.2019;08.11.2018
PROCESS_CHAIN_498;Williamson-Monahan;Poland;Budziszewice;21;10;Machining;STEP;1;443;502;696;61;Titanium;Turning;03.07.2019;12.10.2019
PROCESS_CHAIN_499;Hauck-Erdman;Poland;Ręczno;40;1;Machining;FBX;1;445;545;219;92;Iron;Blasting;21.06.2019;02.03.2019
PROCESS_CHAIN_500;Abshire LLC;Portugal;Vale Maceiras;18;10;Machining;VRML/X3D;1;798;414;321;74;Tungsten carbide;Milling;11.07.2019;16.08.2019
